dataset,period_id,edge_idx,dt_sec,odo_delta_m,cell_idx,zone_id,zone_rate_cents_per_m,exact_fee_cents,fallback_distance_m,max_zone_rate_cents_per_m,break_even_rate_cents_per_m,break_even_alpha,movement_ratio,dwell_edge,speed_bound_slack_m,speed_bound_ok
rome,rome:60:289-0-s77:p0,1,61,27,106,120,12,324.0,2013.0,12.0,0.16095380029806258,0.013412816691505215,0.013412816691505217,False,1986.0,True
rome,rome:60:289-0-s77:p0,2,59,0,6,120,12,0.0,1947.0,12.0,0.0,0.0,0.0,True,1947.0,True
rome,rome:60:289-0-s77:p0,3,60,0,6,120,12,0.0,1980.0,12.0,0.0,0.0,0.0,True,1980.0,True
rome,rome:60:289-0-s77:p0,4,60,0,6,120,12,0.0,1980.0,12.0,0.0,0.0,0.0,True,1980.0,True
rome,rome:60:289-0-s77:p0,5,60,13,6,120,12,156.0,1980.0,12.0,0.07878787878787878,0.0065656565656565654,0.0065656565656565654,False,1967.0,True
rome,rome:60:289-0-s77:p0,6,61,28,6,120,12,336.0,2013.0,12.0,0.16691505216095381,0.013909587680079485,0.013909587680079483,False,1985.0,True
rome,rome:60:289-0-s77:p0,7,59,26,6,120,12,312.0,1947.0,12.0,0.16024653312788906,0.01335387776065742,0.01335387776065742,False,1921.0,True
rome,rome:60:289-0-s77:p0,8,61,16,6,120,12,192.0,2013.0,12.0,0.09538002980625931,0.007948335817188276,0.007948335817188276,False,1997.0,True
rome,rome:60:289-0-s77:p0,9,59,14,6,120,12,168.0,1947.0,12.0,0.08628659476117104,0.00719054956343092,0.007190549563430919,False,1933.0,True
rome,rome:60:289-0-s77:p0,10,61,16,6,120,12,192.0,2013.0,12.0,0.09538002980625931,0.007948335817188276,0.007948335817188276,False,1997.0,True
rome,rome:60:289-0-s77:p0,11,59,13,6,120,12,156.0,1947.0,12.0,0.08012326656394453,0.00667693888032871,0.00667693888032871,False,1934.0,True
rome,rome:60:289-0-s77:p0,12,62,11,6,120,12,132.0,2046.0,12.0,0.06451612903225806,0.005376344086021505,0.005376344086021506,False,2035.0,True
rome,rome:60:289-0-s77:p0,13,58,46,6,120,12,552.0,1914.0,12.0,0.2884012539184953,0.024033437826541274,0.024033437826541274,False,1868.0,True
rome,rome:60:289-0-s77:p0,14,60,328,6,120,12,3936.0,1980.0,12.0,1.9878787878787878,0.16565656565656564,0.16565656565656567,False,1652.0,True
rome,rome:60:289-0-s77:p0,15,56,467,307,120,12,5604.0,1848.0,12.0,3.0324675324675323,0.2527056277056277,0.2527056277056277,False,1381.0,True
rome,rome:60:289-0-s77:p0,16,64,24,202,120,12,288.0,2112.0,12.0,0.13636363636363635,0.011363636363636362,0.011363636363636364,False,2088.0,True
rome,rome:60:289-0-s77:p0,17,61,0,202,120,12,0.0,2013.0,12.0,0.0,0.0,0.0,True,2013.0,True
rome,rome:60:289-0-s77:p0,18,59,0,202,120,12,0.0,1947.0,12.0,0.0,0.0,0.0,True,1947.0,True
rome,rome:60:289-0-s77:p0,19,60,0,202,120,12,0.0,1980.0,12.0,0.0,0.0,0.0,True,1980.0,True
rome,rome:60:289-0-s77:p0,20,60,8,202,120,12,96.0,1980.0,12.0,0.048484848484848485,0.00404040404040404,0.00404040404040404,True,1972.0,True
rome,rome:60:289-0-s77:p0,21,60,21,202,120,12,252.0,1980.0,12.0,0.12727272727272726,0.010606060606060605,0.010606060606060607,False,1959.0,True
rome,rome:60:289-0-s77:p0,22,60,9,202,120,12,108.0,1980.0,12.0,0.05454545454545454,0.004545454545454545,0.004545454545454545,True,1971.0,True
rome,rome:60:289-0-s77:p0,23,60,22,202,120,12,264.0,1980.0,12.0,0.13333333333333333,0.011111111111111112,0.011111111111111112,False,1958.0,True
rome,rome:60:289-0-s94:p0,0,61,67,300,120,12,804.0,2013.0,12.0,0.39940387481371087,0.033283656234475906,0.033283656234475906,False,1946.0,True
rome,rome:60:289-0-s94:p0,1,59,282,201,120,12,3384.0,1947.0,12.0,1.7380585516178737,0.1448382126348228,0.1448382126348228,False,1665.0,True
rome,rome:60:289-0-s94:p0,2,60,0,102,120,12,0.0,1980.0,12.0,0.0,0.0,0.0,True,1980.0,True
rome,rome:60:289-0-s94:p0,3,60,0,102,120,12,0.0,1980.0,12.0,0.0,0.0,0.0,True,1980.0,True
rome,rome:60:289-0-s94:p0,4,60,0,102,120,12,0.0,1980.0,12.0,0.0,0.0,0.0,True,1980.0,True
rome,rome:60:289-0-s94:p0,5,61,0,102,120,12,0.0,2013.0,12.0,0.0,0.0,0.0,True,2013.0,True
rome,rome:60:289-0-s94:p0,6,59,353,102,120,12,4236.0,1947.0,12.0,2.1756548536209555,0.1813045711350796,0.1813045711350796,False,1594.0,True
rome,rome:60:289-0-s94:p0,7,60,38,106,120,12,456.0,1980.0,12.0,0.23030303030303031,0.019191919191919194,0.01919191919191919,False,1942.0,True
rome,rome:60:289-0-s94:p0,8,60,0,6,120,12,0.0,1980.0,12.0,0.0,0.0,0.0,True,1980.0,True
rome,rome:60:289-0-s94:p0,9,61,0,6,120,12,0.0,2013.0,12.0,0.0,0.0,0.0,True,2013.0,True
rome,rome:60:289-0-s94:p0,10,59,0,6,120,12,0.0,1947.0,12.0,0.0,0.0,0.0,True,1947.0,True
rome,rome:60:289-0-s94:p0,11,62,2,6,120,12,24.0,2046.0,12.0,0.011730205278592375,0.0009775171065493646,0.0009775171065493646,True,2044.0,True
rome,rome:60:289-0-s94:p0,12,58,28,6,120,12,336.0,1914.0,12.0,0.1755485893416928,0.014629049111807733,0.014629049111807733,False,1886.0,True
rome,rome:60:289-0-s94:p0,13,61,25,6,120,12,300.0,2013.0,12.0,0.14903129657228018,0.01241927471435668,0.012419274714356682,False,1988.0,True
rome,rome:60:289-0-s94:p0,14,59,15,6,120,12,180.0,1947.0,12.0,0.09244992295839753,0.007704160246533128,0.007704160246533128,False,1932.0,True
rome,rome:60:289-0-s94:p0,15,61,196,6,120,12,2352.0,2013.0,12.0,1.1684053651266766,0.09736711376055639,0.09736711376055639,False,1817.0,True
rome,rome:60:289-0-s94:p0,16,60,218,107,120,12,2616.0,1980.0,12.0,1.3212121212121213,0.1101010101010101,0.1101010101010101,False,1762.0,True
rome,rome:60:289-0-s94:p0,17,59,448,306,120,12,5376.0,1947.0,12.0,2.761171032357473,0.23009758602978944,0.2300975860297894,False,1499.0,True
rome,rome:60:289-0-s94:p0,18,60,0,202,120,12,0.0,1980.0,12.0,0.0,0.0,0.0,True,1980.0,True
rome,rome:60:289-0-s94:p0,19,60,0,202,120,12,0.0,1980.0,12.0,0.0,0.0,0.0,True,1980.0,True
rome,rome:60:289-0-s94:p0,20,61,0,202,120,12,0.0,2013.0,12.0,0.0,0.0,0.0,True,2013.0,True
rome,rome:60:289-0-s94:p0,21,59,0,202,120,12,0.0,1947.0,12.0,0.0,0.0,0.0,True,1947.0,True
rome,rome:60:289-0-s94:p0,22,60,8,202,120,12,96.0,1980.0,12.0,0.048484848484848485,0.00404040404040404,0.00404040404040404,True,1972.0,True
rome,rome:60:289-0-s94:p0,23,60,1,202,120,12,12.0,1980.0,12.0,0.006060606060606061,0.000505050505050505,0.000505050505050505,True,1979.0,True
rome,rome:60:290-0-s103:p0,0,60,472,7,100,10,4720.0,1980.0,12.0,2.3838383838383836,0.19865319865319864,0.2383838383838384,False,1508.0,True
rome,rome:60:290-0-s103:p0,1,60,315,506,120,12,3780.0,1980.0,12.0,1.9090909090909092,0.1590909090909091,0.1590909090909091,False,1665.0,True
rome,rome:60:290-0-s103:p0,2,60,480,805,120,12,5760.0,1980.0,12.0,2.909090909090909,0.24242424242424243,0.24242424242424243,False,1500.0,True
rome,rome:60:290-0-s103:p0,3,60,397,1010,120,12,4764.0,1980.0,12.0,2.4060606060606062,0.20050505050505052,0.2005050505050505,False,1583.0,True
rome,rome:60:290-0-s103:p0,4,60,41,1308,120,12,492.0,1980.0,12.0,0.24848484848484848,0.020707070707070705,0.02070707070707071,False,1939.0,True
rome,rome:60:290-0-s103:p0,5,60,0,1308,120,12,0.0,1980.0,12.0,0.0,0.0,0.0,True,1980.0,True
rome,rome:60:290-0-s103:p0,6,60,0,1308,120,12,0.0,1980.0,12.0,0.0,0.0,0.0,True,1980.0,True
rome,rome:60:290-0-s103:p0,7,61,0,1308,120,12,0.0,2013.0,12.0,0.0,0.0,0.0,True,2013.0,True
rome,rome:60:290-0-s103:p0,8,59,5,1308,120,12,60.0,1947.0,12.0,0.030816640986132512,0.0025680534155110425,0.0025680534155110425,True,1942.0,True
rome,rome:60:290-0-s103:p0,9,61,0,1308,120,12,0.0,2013.0,12.0,0.0,0.0,0.0,True,2013.0,True
rome,rome:60:290-0-s103:p0,10,59,21,1308,120,12,252.0,1947.0,12.0,0.12942989214175654,0.010785824345146378,0.01078582434514638,False,1926.0,True
rome,rome:60:290-0-s103:p0,11,60,19,1308,120,12,228.0,1980.0,12.0,0.11515151515151516,0.009595959595959597,0.009595959595959595,False,1961.0,True
rome,rome:60:290-0-s103:p0,12,60,25,1308,120,12,300.0,1980.0,12.0,0.15151515151515152,0.012626262626262626,0.012626262626262626,False,1955.0,True
rome,rome:60:290-0-s103:p0,13,60,26,1308,120,12,312.0,1980.0,12.0,0.15757575757575756,0.013131313131313131,0.013131313131313131,False,1954.0,True
rome,rome:60:290-0-s103:p0,14,60,25,1308,120,12,300.0,1980.0,12.0,0.15151515151515152,0.012626262626262626,0.012626262626262626,False,1955.0,True
rome,rome:60:290-0-s103:p0,15,60,23,1308,120,12,276.0,1980.0,12.0,0.1393939393939394,0.011616161616161616,0.011616161616161616,False,1957.0,True
rome,rome:60:290-0-s103:p0,16,60,15,1308,120,12,180.0,1980.0,12.0,0.09090909090909091,0.007575757575757576,0.007575757575757576,False,1965.0,True
rome,rome:60:290-0-s103:p0,17,60,23,1308,120,12,276.0,1980.0,12.0,0.1393939393939394,0.011616161616161616,0.011616161616161616,False,1957.0,True
rome,rome:60:290-0-s103:p0,18,60,23,1308,120,12,276.0,1980.0,12.0,0.1393939393939394,0.011616161616161616,0.011616161616161616,False,1957.0,True
rome,rome:60:290-0-s103:p0,19,60,41,1308,120,12,492.0,1980.0,12.0,0.24848484848484848,0.020707070707070705,0.02070707070707071,False,1939.0,True
rome,rome:60:290-0-s103:p0,20,61,28,1308,120,12,336.0,2013.0,12.0,0.16691505216095381,0.013909587680079485,0.013909587680079483,False,1985.0,True
rome,rome:60:290-0-s103:p0,21,59,17,1308,120,12,204.0,1947.0,12.0,0.10477657935285054,0.008731381612737545,0.008731381612737545,False,1930.0,True
rome,rome:60:290-0-s103:p0,22,60,24,1308,120,12,288.0,1980.0,12.0,0.14545454545454545,0.012121212121212121,0.012121212121212121,False,1956.0,True
rome,rome:60:290-0-s103:p0,23,60,40,1308,120,12,480.0,1980.0,12.0,0.24242424242424243,0.020202020202020204,0.020202020202020204,False,1940.0,True
rome,rome:60:290-0-s103:p1,0,60,27,1308,120,12,324.0,1980.0,12.0,0.16363636363636364,0.013636363636363636,0.013636363636363636,False,1953.0,True
rome,rome:60:290-0-s103:p1,1,60,21,1308,120,12,252.0,1980.0,12.0,0.12727272727272726,0.010606060606060605,0.010606060606060607,False,1959.0,True
rome,rome:60:290-0-s103:p1,2,60,20,1308,120,12,240.0,1980.0,12.0,0.12121212121212122,0.010101010101010102,0.010101010101010102,False,1960.0,True
rome,rome:60:290-0-s103:p1,3,60,8,1308,120,12,96.0,1980.0,12.0,0.048484848484848485,0.00404040404040404,0.00404040404040404,True,1972.0,True
rome,rome:60:290-0-s103:p1,4,60,13,1308,120,12,156.0,1980.0,12.0,0.07878787878787878,0.0065656565656565654,0.0065656565656565654,False,1967.0,True
rome,rome:60:290-0-s103:p1,5,60,0,1308,120,12,0.0,1980.0,12.0,0.0,0.0,0.0,True,1980.0,True
rome,rome:60:290-0-s103:p1,6,60,0,1308,120,12,0.0,1980.0,12.0,0.0,0.0,0.0,True,1980.0,True
rome,rome:60:290-0-s103:p1,7,60,19,1308,120,12,228.0,1980.0,12.0,0.11515151515151516,0.009595959595959597,0.009595959595959595,False,1961.0,True
rome,rome:60:290-0-s103:p1,8,60,20,1308,120,12,240.0,1980.0,12.0,0.12121212121212122,0.010101010101010102,0.010101010101010102,False,1960.0,True
rome,rome:60:290-0-s103:p1,9,60,8,1308,120,12,96.0,1980.0,12.0,0.048484848484848485,0.00404040404040404,0.00404040404040404,True,1972.0,True
rome,rome:60:290-0-s103:p1,10,60,0,1308,120,12,0.0,1980.0,12.0,0.0,0.0,0.0,True,1980.0,True
rome,rome:60:290-0-s103:p1,11,60,0,1308,120,12,0.0,1980.0,12.0,0.0,0.0,0.0,True,1980.0,True
rome,rome:60:290-0-s103:p1,12,60,0,1308,120,12,0.0,1980.0,12.0,0.0,0.0,0.0,True,1980.0,True
rome,rome:60:290-0-s103:p1,13,61,0,1308,120,12,0.0,2013.0,12.0,0.0,0.0,0.0,True,2013.0,True
rome,rome:60:290-0-s103:p1,14,59,0,1308,120,12,0.0,1947.0,12.0,0.0,0.0,0.0,True,1947.0,True
rome,rome:60:290-0-s103:p1,15,61,0,1308,120,12,0.0,2013.0,12.0,0.0,0.0,0.0,True,2013.0,True
rome,rome:60:290-0-s103:p1,16,59,6,1308,120,12,72.0,1947.0,12.0,0.03697996918335902,0.0030816640986132513,0.0030816640986132513,True,1941.0,True
rome,rome:60:290-0-s103:p1,17,61,26,1308,120,12,312.0,2013.0,12.0,0.15499254843517138,0.012916045702930949,0.012916045702930949,False,1987.0,True
rome,rome:60:290-0-s103:p1,18,59,3,1308,120,12,36.0,1947.0,12.0,0.01848998459167951,0.0015408320493066256,0.0015408320493066256,True,1944.0,True
rome,rome:60:290-0-s103:p1,19,61,0,1308,120,12,0.0,2013.0,12.0,0.0,0.0,0.0,True,2013.0,True
rome,rome:60:290-0-s103:p1,20,59,0,1308,120,12,0.0,1947.0,12.0,0.0,0.0,0.0,True,1947.0,True
rome,rome:60:290-0-s103:p1,21,60,0,1308,120,12,0.0,1980.0,12.0,0.0,0.0,0.0,True,1980.0,True
rome,rome:60:290-0-s103:p1,22,60,0,1308,120,12,0.0,1980.0,12.0,0.0,0.0,0.0,True,1980.0,True
rome,rome:60:290-0-s103:p1,23,60,0,1308,120,12,0.0,1980.0,12.0,0.0,0.0,0.0,True,1980.0,True
rome,rome:60:290-0-s119:p0,0,48,0,1308,120,12,0.0,1584.0,12.0,0.0,0.0,0.0,True,1584.0,True
rome,rome:60:290-0-s119:p0,1,60,0,1308,120,12,0.0,1980.0,12.0,0.0,0.0,0.0,True,1980.0,True
rome,rome:60:290-0-s119:p0,2,61,0,1308,120,12,0.0,2013.0,12.0,0.0,0.0,0.0,True,2013.0,True
rome,rome:60:290-0-s119:p0,3,59,0,1308,120,12,0.0,1947.0,12.0,0.0,0.0,0.0,True,1947.0,True
rome,rome:60:290-0-s119:p0,4,61,7,1308,120,12,84.0,2013.0,12.0,0.041728763040238454,0.0034773969200198713,0.003477396920019871,True,2006.0,True
rome,rome:60:290-0-s119:p0,5,59,0,1308,120,12,0.0,1947.0,12.0,0.0,0.0,0.0,True,1947.0,True
rome,rome:60:290-0-s119:p0,6,61,0,1308,120,12,0.0,2013.0,12.0,0.0,0.0,0.0,True,2013.0,True
rome,rome:60:290-0-s119:p0,7,59,0,1308,120,12,0.0,1947.0,12.0,0.0,0.0,0.0,True,1947.0,True
rome,rome:60:290-0-s119:p0,8,60,0,1308,120,12,0.0,1980.0,12.0,0.0,0.0,0.0,True,1980.0,True
rome,rome:60:290-0-s119:p0,9,60,36,1308,120,12,432.0,1980.0,12.0,0.21818181818181817,0.01818181818181818,0.01818181818181818,False,1944.0,True
rome,rome:60:290-0-s119:p0,10,60,28,1308,120,12,336.0,1980.0,12.0,0.1696969696969697,0.014141414141414142,0.014141414141414142,False,1952.0,True
rome,rome:60:290-0-s119:p0,11,60,26,1308,120,12,312.0,1980.0,12.0,0.15757575757575756,0.013131313131313131,0.013131313131313131,False,1954.0,True
rome,rome:60:290-0-s119:p0,12,60,9,1308,120,12,108.0,1980.0,12.0,0.05454545454545454,0.004545454545454545,0.004545454545454545,True,1971.0,True
rome,rome:60:290-0-s119:p0,13,60,0,1308,120,12,0.0,1980.0,12.0,0.0,0.0,0.0,True,1980.0,True
rome,rome:60:290-0-s119:p0,14,60,13,1308,120,12,156.0,1980.0,12.0,0.07878787878787878,0.0065656565656565654,0.0065656565656565654,False,1967.0,True
rome,rome:60:290-0-s119:p0,15,60,0,1308,120,12,0.0,1980.0,12.0,0.0,0.0,0.0,True,1980.0,True
rome,rome:60:290-0-s119:p0,16,60,7,1308,120,12,84.0,1980.0,12.0,0.04242424242424243,0.0035353535353535356,0.0035353535353535356,True,1973.0,True
rome,rome:60:290-0-s119:p0,17,60,0,1308,120,12,0.0,1980.0,12.0,0.0,0.0,0.0,True,1980.0,True
rome,rome:60:290-0-s119:p0,18,60,1,1308,120,12,12.0,1980.0,12.0,0.006060606060606061,0.000505050505050505,0.000505050505050505,True,1979.0,True
rome,rome:60:290-0-s119:p0,19,60,8,1308,120,12,96.0,1980.0,12.0,0.048484848484848485,0.00404040404040404,0.00404040404040404,True,1972.0,True
rome,rome:60:290-0-s119:p0,20,60,12,1308,120,12,144.0,1980.0,12.0,0.07272727272727272,0.006060606060606061,0.006060606060606061,False,1968.0,True
rome,rome:60:290-0-s119:p0,21,62,18,1308,120,12,216.0,2046.0,12.0,0.10557184750733138,0.008797653958944282,0.008797653958944282,False,2028.0,True
rome,rome:60:290-0-s119:p0,22,58,23,1308,120,12,276.0,1914.0,12.0,0.14420062695924765,0.012016718913270637,0.012016718913270637,False,1891.0,True
rome,rome:60:290-0-s119:p0,23,60,25,1308,120,12,300.0,1980.0,12.0,0.15151515151515152,0.012626262626262626,0.012626262626262626,False,1955.0,True
rome,rome:60:290-0-s34:p0,0,60,0,1308,120,12,0.0,1980.0,12.0,0.0,0.0,0.0,True,1980.0,True
rome,rome:60:290-0-s34:p0,1,61,7,1308,120,12,84.0,2013.0,12.0,0.041728763040238454,0.0034773969200198713,0.003477396920019871,True,2006.0,True
rome,rome:60:290-0-s34:p0,2,59,0,1308,120,12,0.0,1947.0,12.0,0.0,0.0,0.0,True,1947.0,True
rome,rome:60:290-0-s34:p0,3,60,0,1308,120,12,0.0,1980.0,12.0,0.0,0.0,0.0,True,1980.0,True
rome,rome:60:290-0-s34:p0,4,60,18,1308,120,12,216.0,1980.0,12.0,0.10909090909090909,0.00909090909090909,0.00909090909090909,False,1962.0,True
rome,rome:60:290-0-s34:p0,5,60,2,1308,120,12,24.0,1980.0,12.0,0.012121212121212121,0.00101010101010101,0.00101010101010101,True,1978.0,True
rome,rome:60:290-0-s34:p0,6,60,9,1308,120,12,108.0,1980.0,12.0,0.05454545454545454,0.004545454545454545,0.004545454545454545,True,1971.0,True
rome,rome:60:290-0-s34:p0,7,61,0,1308,120,12,0.0,2013.0,12.0,0.0,0.0,0.0,True,2013.0,True
rome,rome:60:290-0-s34:p0,8,59,13,1308,120,12,156.0,1947.0,12.0,0.08012326656394453,0.00667693888032871,0.00667693888032871,False,1934.0,True
rome,rome:60:290-0-s34:p0,9,61,28,1308,120,12,336.0,2013.0,12.0,0.16691505216095381,0.013909587680079485,0.013909587680079483,False,1985.0,True
rome,rome:60:290-0-s34:p0,10,59,0,1308,120,12,0.0,1947.0,12.0,0.0,0.0,0.0,True,1947.0,True
rome,rome:60:290-0-s34:p0,11,60,4,1308,120,12,48.0,1980.0,12.0,0.024242424242424242,0.00202020202020202,0.00202020202020202,True,1976.0,True
rome,rome:60:290-0-s34:p0,12,60,17,1308,120,12,204.0,1980.0,12.0,0.10303030303030303,0.008585858585858586,0.008585858585858586,False,1963.0,True
rome,rome:60:290-0-s34:p0,13,60,7,1308,120,12,84.0,1980.0,12.0,0.04242424242424243,0.0035353535353535356,0.0035353535353535356,True,1973.0,True
rome,rome:60:290-0-s34:p0,14,60,7,1308,120,12,84.0,1980.0,12.0,0.04242424242424243,0.0035353535353535356,0.0035353535353535356,True,1973.0,True
rome,rome:60:290-0-s34:p0,15,60,19,1308,120,12,228.0,1980.0,12.0,0.11515151515151516,0.009595959595959597,0.009595959595959595,False,1961.0,True
rome,rome:60:290-0-s34:p0,16,60,24,1308,120,12,288.0,1980.0,12.0,0.14545454545454545,0.012121212121212121,0.012121212121212121,False,1956.0,True
rome,rome:60:290-0-s34:p0,17,60,13,1308,120,12,156.0,1980.0,12.0,0.07878787878787878,0.0065656565656565654,0.0065656565656565654,False,1967.0,True
rome,rome:60:290-0-s34:p0,18,61,17,1308,120,12,204.0,2013.0,12.0,0.10134128166915052,0.008445106805762543,0.008445106805762544,False,1996.0,True
rome,rome:60:290-0-s34:p0,19,59,12,1308,120,12,144.0,1947.0,12.0,0.07395993836671803,0.0061633281972265025,0.0061633281972265025,False,1935.0,True
rome,rome:60:290-0-s34:p0,20,59,24,1308,120,12,288.0,1947.0,12.0,0.14791987673343607,0.012326656394453005,0.012326656394453005,False,1923.0,True
rome,rome:60:290-0-s34:p0,21,61,10,1308,120,12,120.0,2013.0,12.0,0.05961251862891207,0.004967709885742673,0.004967709885742673,True,2003.0,True
rome,rome:60:290-0-s34:p0,22,59,0,1308,120,12,0.0,1947.0,12.0,0.0,0.0,0.0,True,1947.0,True
rome,rome:60:290-0-s34:p0,23,61,14,1308,120,12,168.0,2013.0,12.0,0.08345752608047691,0.0069547938400397425,0.006954793840039742,False,1999.0,True
rome,rome:60:290-0-s36:p0,0,59,0,1308,120,12,0.0,1947.0,12.0,0.0,0.0,0.0,True,1947.0,True
rome,rome:60:290-0-s36:p0,1,61,0,1308,120,12,0.0,2013.0,12.0,0.0,0.0,0.0,True,2013.0,True
rome,rome:60:290-0-s36:p0,2,60,0,1308,120,12,0.0,1980.0,12.0,0.0,0.0,0.0,True,1980.0,True
rome,rome:60:290-0-s36:p0,3,49,0,1308,120,12,0.0,1617.0,12.0,0.0,0.0,0.0,True,1617.0,True
rome,rome:60:290-0-s36:p0,4,71,12,1308,120,12,144.0,2343.0,12.0,0.06145966709346991,0.005121638924455826,0.005121638924455826,False,2331.0,True
rome,rome:60:290-0-s36:p0,5,59,21,1308,120,12,252.0,1947.0,12.0,0.12942989214175654,0.010785824345146378,0.01078582434514638,False,1926.0,True
rome,rome:60:290-0-s36:p0,6,61,22,1308,120,12,264.0,2013.0,12.0,0.13114754098360656,0.01092896174863388,0.01092896174863388,False,1991.0,True
rome,rome:60:290-0-s36:p0,7,59,21,1308,120,12,252.0,1947.0,12.0,0.12942989214175654,0.010785824345146378,0.01078582434514638,False,1926.0,True
rome,rome:60:290-0-s36:p0,8,60,11,1308,120,12,132.0,1980.0,12.0,0.06666666666666667,0.005555555555555556,0.005555555555555556,False,1969.0,True
rome,rome:60:290-0-s36:p0,9,60,9,1308,120,12,108.0,1980.0,12.0,0.05454545454545454,0.004545454545454545,0.004545454545454545,True,1971.0,True
rome,rome:60:290-0-s36:p0,10,61,16,1308,120,12,192.0,2013.0,12.0,0.09538002980625931,0.007948335817188276,0.007948335817188276,False,1997.0,True
rome,rome:60:290-0-s36:p0,11,59,23,1308,120,12,276.0,1947.0,12.0,0.14175654853620956,0.011813045711350797,0.011813045711350795,False,1924.0,True
rome,rome:60:290-0-s36:p0,12,61,14,1308,120,12,168.0,2013.0,12.0,0.08345752608047691,0.0069547938400397425,0.006954793840039742,False,1999.0,True
rome,rome:60:290-0-s36:p0,13,60,27,1308,120,12,324.0,1980.0,12.0,0.16363636363636364,0.013636363636363636,0.013636363636363636,False,1953.0,True
rome,rome:60:290-0-s36:p0,14,60,17,1308,120,12,204.0,1980.0,12.0,0.10303030303030303,0.008585858585858586,0.008585858585858586,False,1963.0,True
rome,rome:60:290-0-s36:p0,15,61,7,1308,120,12,84.0,2013.0,12.0,0.041728763040238454,0.0034773969200198713,0.003477396920019871,True,2006.0,True
rome,rome:60:290-0-s36:p0,16,58,19,1308,120,12,228.0,1914.0,12.0,0.11912225705329153,0.009926854754440962,0.009926854754440962,False,1895.0,True
rome,rome:60:290-0-s36:p0,17,61,12,1308,120,12,144.0,2013.0,12.0,0.07153502235469449,0.005961251862891207,0.005961251862891207,False,2001.0,True
rome,rome:60:290-0-s36:p0,18,60,16,1308,120,12,192.0,1980.0,12.0,0.09696969696969697,0.00808080808080808,0.00808080808080808,False,1964.0,True
rome,rome:60:290-0-s36:p0,19,60,0,1308,120,12,0.0,1980.0,12.0,0.0,0.0,0.0,True,1980.0,True
rome,rome:60:290-0-s36:p0,20,60,0,1308,120,12,0.0,1980.0,12.0,0.0,0.0,0.0,True,1980.0,True
rome,rome:60:290-0-s36:p0,21,60,1,1308,120,12,12.0,1980.0,12.0,0.006060606060606061,0.000505050505050505,0.000505050505050505,True,1979.0,True
rome,rome:60:290-0-s36:p0,22,60,0,1308,120,12,0.0,1980.0,12.0,0.0,0.0,0.0,True,1980.0,True
rome,rome:60:290-0-s36:p0,23,60,5,1308,120,12,60.0,1980.0,12.0,0.030303030303030304,0.0025252525252525255,0.0025252525252525255,True,1975.0,True
rome,rome:60:290-0-s36:p1,0,60,0,1308,120,12,0.0,1980.0,12.0,0.0,0.0,0.0,True,1980.0,True
rome,rome:60:290-0-s36:p1,1,60,15,1308,120,12,180.0,1980.0,12.0,0.09090909090909091,0.007575757575757576,0.007575757575757576,False,1965.0,True
